ID,UUID,SECURITY_CODE,SECURITY_NAME,ACCOUNTING_YEAR,DATA_YEAR,IS_DELETE,CONTEXTREF,CREATETIME,REPORT_TYPE,STAMP,PAGE_INDEX,SOURCE_URL,CFME00000M,CFME00010M,CFME00020M,CFME00030M,CFME00040M,CFME00050M,CFME00060M,CFME00070M,CFME00080M,CFME00090M,CFME00100M,CFME00110M,CFME00120M,CFME00130M,CFME00140M,CFME00150M,CFME00160M,CFME00170M,CFME00180M,CFME00190M,CFME00200M,CFME00210M,CFME00220M,CFME00230M,CFME00240M,CFME00250M,CFME00260M,CFME00270M,CFME00280M,CFME00290M,CFME00300M,CFME00310M,CFME00320M,CFME00330M,CFME00340M,CFME00350M,CFME00360M,CFME00370M,CFME00380M,CFME00390M,CFME00400M,CFME00410M,CFME00420M,CFME00430M,CFME00440M,CFME00450M,CFME00460M,CFME00470M,CFME00480M,CFME00490M,CFME00500M,CFME00510M,CFME00520M,CFME00530M,CFME00540M,CFME00550M,CFME00560M,CFME00570M,CFME00580M,CFME00590M,CFME00600M,CFME00610M,CFME00620M,CFME00630M,CFME00640M,CFME00650M,CFME00660M,CFME00670M,CFME00680M,CFME00690M,CFME00700M,CFME00710M,CFME00720M,CFME00730M,CFME00740M,CFME00750M,CFME00760M,CFME00770M,CFME00780M,CFME00790M,CFME00800M,CFME00810M,CFME00820M,CFME00830M,CFME00840M,CFME00850M,CFME00860M,CFME00870M,CFME00880M,CFME00890M,CFME00900M,CFME00910M,CFME00920M,CFME00930M,CFME00940M,CFME00950M,CFME00960M,CFME00970M,CFME00980M,CFME00990M,CFME01000M,CFME01010M,CFME01020M,CFME01030M,CFME01040M,CFME01050M,CFME01060M,CFME01070M,CFME01080M,CFME01090M,CFME01100M,CFME01110M,CFME01120M,CFME01130M,CFME01140M,CFME01150M,CFME01160M,CFME01170M,CFME01180M,CFME01190M,CFME01200M,CFME01210M,CFME01220M,CFME01230M,CFME01240M,CFME01250M,CFME01260M,CFME01270M,CFME01280M,CFME01290M,CFME01300M,CFME01310M,CFME01320M,CFME01330M,CFME01340M,CFME01350M,CFME01360M,CFME01370M,CFME01380M,CFME01390M,CFME01400M,CFME01410M,CFME01420M,CFME01430M,CFME01440M,CFME01450M,CFME01460M,CFME01470M,CFME01480M,CFME01490M,CFME01500M,CFME01510M,CFME01520M,CFME01530M,CFME01540M,CFME01550M,CFME01560M,CFME01570M,CFME01580M,CFME01590M,CFME01600M,CFME01610M,CFME01620M,CFME01630M,CFME01640M,CFME01650M,CFME01660M,CFME01670M,CFME01680M,CFME01690M,CFME01700M,CFME01710M,CFME01720M,CFME01730M,CFME01740M,CFME01750M,CFME01760M,CFME01770M,CFME01780M,CFME01790M,CFME01800M,CFME01810M,CFME01820M,CFME01830M,CFME01840M,CFME01850M,CFME01860M,CFME01870M,CFME01880M,CFME01890M,CFME01900M,CFME01910M,CFME01920M,CFME01930M,CFME01940M,CFME01950M,CFME01960M,CFME01970M,CFME01980M,CFME01990M,CFME02000M,CFME02010M,CFME02020M,CFME02030M,CFME02040M,CFME02050M,CFME02060M,CFME02070M,CFME02080M,CFME02090M,CFME02100M,CFME02110M,CFME02120M,CFME02130M,CFME02140M
120083,5f57581d172f50b19f10632cc65ebd12,430069,天助畅运,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/25,年度报告,2019/2/28,44,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524651286_537228.pdf,,1,77356727.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878191.52,,78234919.01,13761644.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9170119.2,,,,14769077.73,,,,,12498182.12,,50199023.84,28035895.17,1,,6000000,,,,,,,,,,,,,6000000,,,,,,2311144.35,,,20000000,,,,,12564671.73,,,,,,,,,34875816.08,-28875816.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7350000,,,,,,,,,,,,,,7350000,-7350000,-103207.3,-8293128.21,15839357.76,,,7546229.55,,
120084,5f57581d172f50b19f10632cc65ebd12,430069,天助畅运,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/25,年度报告,2019/2/28,44,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524651286_537228.pdf,,1,57194803.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929194.48,,59123998.47,12075237.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7586635.78,,,,10110006.78,,,,,10445573.33,,40217453.78,18906544.69,1,,91043064.42,,,752497.41,,8000,,,,,,,,91803561.83,,,,,,6828613.14,,,83993679,,,,,50000,,,,,,,,,90872292.14,931269.69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400000,,,,,,,,,,,,,,8400000,-8400000,9105.67,11446920.05,4392437.71,,,15839357.76,,
42623,5f57581d172f50b19f10632cc65ebd12,430069,天助畅运,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/25,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524651286_537228.pdf,,1,85025541.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878259.25,,85903800.34,13759247.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9290892.2,,,,15686442.77,,,,,17134861.02,,55871443.14,30032357.2,1,,6000000,,,,,,,,,,,,,6000000,,,,,,3076159.47,,,20084544.64,,,,,11984671.73,,,,,,,,,35145375.84,-29145375.84,1,420000,,,,,,,,,,,,,,,,,,420000,,,,,,,,,,7350000,,,,,,,,,,,,,,7350000,-6930000,-103207.3,-6146225.94,15890057.76,,,9743831.82,,
42624,5f57581d172f50b19f10632cc65ebd12,430069,天助畅运,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/25,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524651286_537228.pdf,,1,57194803.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929894.48,,59124698.47,12075237.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7586635.78,,,,10110006.78,,,,,10445573.33,,40217453.78,18907244.69,1,,91043064.42,,,752497.41,,8000,,,,,,,,91803561.83,,,,,,6828613.14,,,83993679,,,,,,,,,,,,,,90822292.14,981269.69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400000,,,,,,,,,,,,,,8400000,-8400000,9105.67,11497620.05,4392437.71,,,15890057.76,,
65073,0a03eb4728e15b94a2dd151a0849e48d,430070,太一云,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/23,年度报告,2019/2/27,51,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524487215_656895.pdf,,1,24967322.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14627566.89,,39594889.31,19909875.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17018763.78,,,,3311617.1,,,,,14771558.33,,55011815.06,-15416925.75,1,,17000000,,,13171.51,,620,,,,,,,,17013791.51,,,,,,1525050.64,,,40000000,,,,,,,,,,,,,,41525050.64,-24511259.13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39928184.88,53765507.02,,,13837322.14,,
65074,0a03eb4728e15b94a2dd151a0849e48d,430070,太一云,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/23,年度报告,2019/2/27,51,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524487215_656895.pdf,,1,25169964.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4543247.06,,29713211.81,8548582.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7222930.36,,,,2133705.77,,,,,7223721.14,,25128939.48,4584272.33,1,,,,,,,34470,,,,,,,,34470,,,,,,45022.62,,,,,,,,,,,,,,,,,45022.62,-10552.62,1,,50000000,,,,,,,,,,,,,,,,,50000000,,,2322580.37,,,,,,,,,,,,,,,,,,,,,2322580.37,47677419.63,,52251139.34,1514367.68,,,53765507.02,,
148413,0a03eb4728e15b94a2dd151a0849e48d,430070,太一云,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/23,年度报告,2019/2/28,52,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524487215_656895.pdf,,1,1627356.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14781167.9,,16408524.47,3560796.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3934458.09,,,,441776.38,,,,,17780596.7,,25717627.76,-9309103.29,1,,17000000,,,13171.51,,,,,,,,,,17013171.51,,,,,,1149445.9,,,47200000,,,,,,,,,,,,,,48349445.9,-31336274.39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40645377.68,51185066.28,,,10539688.6,,
148414,0a03eb4728e15b94a2dd151a0849e48d,430070,太一云,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/23,年度报告,2019/2/28,52,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524487215_656895.pdf,,1,8994478.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4151766.04,,13146244.99,2659921.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479216.32,,,,1130927.07,,,,,5234871.15,,10504935.89,2641309.1,1,,,,,,,34000,,,,,,,,34000,,,,,,,,,,,,,,600000,,,,,,,,,600000,-566000,1,50000000,,,,,,,,,,,,,,,,,,50000000,,,2322580.37,,,,,,,,,,,,,,,,,,,,,2322580.37,47677419.63,,49752728.73,1432337.55,,,51185066.28,,
55339,2fdd9d5657f95cf5b7fa89cec0ad6741,430071,首都在线,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/25,年度报告,2019/2/27,66,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524659369_596515.pdf,,1,494088475.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801052.01,,,,,3364693.79,,499254220.9,303768485.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76600271.09,,,,11165037.75,,,,,32038481.65,,423572276.4,75681944.49,1,,77320000,,,548892.28,,355506.48,,,,12992595.6,,,,91216994.36,,,,,,51618638.39,,,70950000,,,,,,,,,,,,2700000,,125268638.4,-34051644.03,1,229786515.2,,,,,5015725.58,,,,,,,,,,12865200,,,247667440.8,,,18015725.58,,,,,,,393033.3,,,,,,,,,,1249756.22,,,,19658515.1,228008925.7,-400007.07,269239219.1,62057452.02,,,331296671.1,,
55340,2fdd9d5657f95cf5b7fa89cec0ad6741,430071,首都在线,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/25,年度报告,2019/2/27,66,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524659369_596515.pdf,,1,394857954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3210948.13,,398068902.1,242037876.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60048543.31,,,,8990814.29,,,,,33167857.42,,344245091.1,53823810.94,1,,61393671.23,,,86774.88,,96206.92,,,,1225118.65,,,,62801771.68,,,,,,57789243.3,,,67740000,,,,,,,,,,,,13102595.6,,138631838.9,-75830067.22,1,,,,,,13000000,,,,,,,,,,,,,13000000,,,,,,,,,,8378506.58,,,,,,,,,,321026,,,,8699532.58,4300467.42,220876.39,-17484912.47,79542364.49,,,62057452.02,,
136007,2fdd9d5657f95cf5b7fa89cec0ad6741,430071,首都在线,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/25,年度报告,2019/2/28,68,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524659369_596515.pdf,,1,268803237.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801052.01,,,,,26364145.05,,296968434.9,156555906.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52690558.72,,,,2224880.44,,,,,16827402.91,,228298748.9,68669685.92,1,,69149128.41,,,19481290.68,,355506.48,,,,12992595.6,,,,101978521.2,,,,,,45147437.99,,,89557165.43,,,,,,,,,,,,2700000,,137404603.4,-35426082.25,1,229786515.2,,,,,5015725.58,,,,,,,,,,12865200,,,247667440.8,,,18015725.58,,,,,,,393033.3,,,,,,,,,,1249756.22,,,,19658515.1,228008925.7,,261252529.4,28850879.76,,,290103409.1,,
136008,2fdd9d5657f95cf5b7fa89cec0ad6741,430071,首都在线,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/25,年度报告,2019/2/28,68,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524659369_596515.pdf,,1,223187481.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5355356.24,,228542837.5,125526057.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47310010.24,,,,1827063.21,,,,,37761446.21,,212424576.9,16118260.63,1,,51000000,,,53042517.88,,97825.24,,,,,,,,104140343.1,,,,,,42147991.12,,,87699573.15,,,,,,,,,,,,13102595.6,,142950159.9,-38809816.75,1,,,,,,13000000,,,,,,,,,,,,,13000000,,,,,,,,,,8378506.58,,,,,,,,,,321026,,,,8699532.58,4300467.42,687.75,-18390400.95,47241280.71,,,28850879.76,,
68941,f82ab94229635afdb3535811c8b345c8,430072,亿创科技,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/18,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524040609_857323.pdf,,1,13010525.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300369.72,,13310895.37,3289033.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4093621.03,,,,530318.21,,,,,558481.21,,8471453.55,4839441.82,1,,1500000,,,15879.45,,,,,,,,,,1515879.45,,,,,,10834.19,,,,,,,,,,,,,,,,,10834.19,1505045.26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6344487.08,18867212.64,,,25211699.72,,
68942,f82ab94229635afdb3535811c8b345c8,430072,亿创科技,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/18,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524040609_857323.pdf,,1,12621564.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21448.72,,,,,1551862.17,,14194875.48,2145364.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485405.06,,,,688929.21,,,,,1517618.04,,8837317.05,5357558.43,1,,25500000,,,100947.94,,,,,,,,,,25600947.94,,,,,,3649,,,19500000,,,,,,,,,,,,,,19503649,6097298.94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11454857.37,7412355.27,,,18867212.64,,
2167,f82ab94229635afdb3535811c8b345c8,430072,亿创科技,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/18,年度报告,2019/2/27,41,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524040609_857323.pdf,,1,14115517.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300596.25,,14416113.7,3289033.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4093621.03,,,,558236.75,,,,,2271881.21,,10212772.09,4203341.61,1,,1500000,,,15879.45,,,,,,,,,,1515879.45,,,,,,10834.19,,,,,,,,,,,,,,,,,10834.19,1505045.26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5708386.87,19707224.58,,,25415611.45,,
2168,f82ab94229635afdb3535811c8b345c8,430072,亿创科技,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/18,年度报告,2019/2/27,41,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524040609_857323.pdf,,1,13174060.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21448.72,,,,,1858110.12,,15053619.33,2145364.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485405.06,,,,705021.32,,,,,1520257.84,,8856048.96,6197570.37,1,,25500000,,,100947.94,,,,,,,,,,25600947.94,,,,,,3649,,,19500000,,,,,,,,,,,,,,19503649,6097298.94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12294869.31,7412355.27,,,19707224.58,,
132815,395f659b8d6f5dce9d71dae2b57789e7,430074,德鑫物联,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/3/29,年度报告,2019/2/28,54,http://www.neeq.com.cn/disclosure/2018/2018-03-29/1522321807_428388.pdf,,1,470122643.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9118397.1,,,,,14298330.96,,493539372,443017630.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19872107.97,,,,18673034.55,,,,,30687346.5,,512250119.3,-18710747.31,1,,,,,,,12000,,,,,,,,12000,,,,,,28700503.51,,,2000000,,,,,2385000,,,,,,,,,33085503.51,-33073503.51,1,,,,,,129900000,,,,,,,,,,,,,129900000,,,20000000,,,,,,,3194844.14,,,,,,,,,,,,,,23194844.14,106705155.9,-21747.06,54899157.98,59963908.32,,,114863066.3,,
132816,395f659b8d6f5dce9d71dae2b57789e7,430074,德鑫物联,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/3/29,年度报告,2019/2/28,54,http://www.neeq.com.cn/disclosure/2018/2018-03-29/1522321807_428388.pdf,,1,343448773.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4405301.96,,,,,9725758.5,,357579833.9,332412241.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20124176.17,,,,14861169.04,,,,,32875851.55,,400273438.5,-42693604.55,1,,,,,,,,,,,,,,,,,,,,,25883313.65,,,5400000,,,,,,,,,,,,,,31283313.65,-31283313.65,1,,,,,,20000000,,,,,,,,,,,,,20000000,,,,,,,,,,145000,,,,,,,,,,,,,,145000,19855000,11506.8,-54110411.4,114074319.7,,,59963908.32,,
22629,ab275bf155d75be99f5b0d1de76a8881,430075,中讯四方,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/3/28,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522229064_751374.pdf,,1,269903985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13472.3,,,,,16534867.46,,286452324.8,238323087.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33698136.75,,,,10342933.15,,,,,12675023.16,,295039180.7,-8586855.9,1,,,,,,,,,,,,,,,,,,,,,26832497.18,,,,,,,,,,,,,,,,,26832497.18,-26832497.18,1,,,,,,106693030,,,,,,,,,,127850500,,,234543530,,,63350392.47,,,,,,,4186646.47,,,,,,,,,,130408136.2,,,,197945175.1,36598354.88,,1179001.8,8321652.12,,,9500653.92,,
22630,ab275bf155d75be99f5b0d1de76a8881,430075,中讯四方,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/3/28,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522229064_751374.pdf,,1,252994544.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7231852.78,,260226397.3,235276488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34464851.75,,,,7744566.93,,,,,18455725.37,,295941632,-35715234.68,1,,,,,,,,,,,,,,,,,,,,,14976088.11,,,,,,,,,,,,,,,,,14976088.11,-14976088.11,1,,,,,,80900000,,,,,,,,,,47901578.44,,,128801578.4,,,48840000,,,,,,,2860413.63,,,,,,,,,,55115260,,,,106815673.6,21985904.81,,-28705417.98,37027070.1,,,8321652.12,,
94651,ab275bf155d75be99f5b0d1de76a8881,430075,中讯四方,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/3/28,年度报告,2019/2/28,58,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522229064_751374.pdf,,1,215054940.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10594028.85,,225648969.5,204240675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13715426.01,,,,5796252.8,,,,,6224913.36,,229977267.2,-4328297.74,1,,70000,,,,,,,,,,,,,70000,,,,,,65676,,,8150000,,,,,,,,,,,,,,8215676,-8145676,1,,,,,,78000000,,,,,,,,,,122082084,,,200082084,,,54900000,,,,,,,3530195.43,,,,,,,,,,129006558.2,,,,187436753.6,12645330.39,,171356.65,5031991.43,,,5203348.08,,
94652,ab275bf155d75be99f5b0d1de76a8881,430075,中讯四方,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/3/28,年度报告,2019/2/28,58,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522229064_751374.pdf,,1,191131464.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2205896.57,,193337361,203386704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15298897.84,,,,5381676.88,,,,,9676658.23,,233743936.9,-40406575.88,1,,,,,,,2112700,,,,,,,,2112700,,,,,,4382779.48,,,4100000,,,,,,,,,,,,,,8482779.48,-6370079.48,1,,,,,,75900000,,,,,,,,,,63547882.5,,,139447882.5,,,46000000,,,,,,,2623650.85,,,,,,,,,,69073214,,,,117696864.9,21751017.65,,-25025637.71,30057629.14,,,5031991.43,,
37677,723fb9a066d65dd0a15f0a38f27c76d1,430076,国基科技,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/3/27,年度报告,2019/2/27,55,http://www.neeq.com.cn/disclosure/2018/2018-03-27/1522141048_602054.pdf,,1,123449060.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756526.61,,,,,4930645.2,,130136232.3,70305475.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29009184.14,,,,16331168.34,,,,,18983357.07,,134629185.4,-4492953.1,1,,,,,,,72100,,,,10000000,,,,10072100,,,,,,1341463.5,,,,,,,,,,,,,,,,,1341463.5,8730636.5,1,,,,,,14500000,,,,,,,,,,,,,14500000,,,19000000,,,,,,,5869891.97,,,,,,,,,,,,,,24869891.97,-10369891.97,,-6132208.57,54426045.21,,,48293836.64,,
37678,723fb9a066d65dd0a15f0a38f27c76d1,430076,国基科技,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/3/27,年度报告,2019/2/27,55,http://www.neeq.com.cn/disclosure/2018/2018-03-27/1522141048_602054.pdf,,1,156611253.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437645.17,,,,,17447559.19,,175496457.6,87802945.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27046486.28,,,,13808956.96,,,,,26822395.2,,155480784.4,20015673.17,1,,,,,,,205000,805213.74,,,,,,,1010213.74,,,,,,870901.02,,,,,,,,,,,,,,,,,870901.02,139312.72,1,14850515.25,,,,,16650000,,,,,,,,,,,,,31500515.25,,,15000000,,,,,,,2927304.32,,,,,,,,,,100000,,,,18027304.32,13473210.93,,33628196.82,20797848.39,,,54426045.21,,
118025,653ffd0fd3e85bf3938ab73f2bcb3512,430077,道隆软件,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/27,年度报告,2019/2/28,55,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524770155_932008.pdf,,1,46027647.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221784.28,,,,,4625662.42,,50875094.53,12286866.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26664468.83,,,,5137359.21,,,,,16452673.99,,60541368.64,-9666274.11,1,,,,,,,,,,,,,,,,,,,,,356055.47,,,,,,,,,,,,,,,,,356055.47,-356055.47,1,18105660.38,,,,,,,,,,,,,,,,,,18105660.38,,,,,,,,,,,,,,,,,,,,,,,,,18105660.38,,8083330.8,20916793.4,,,29000124.2,,
118026,653ffd0fd3e85bf3938ab73f2bcb3512,430077,道隆软件,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/27,年度报告,2019/2/28,55,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524770155_932008.pdf,,1,49038788.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90772.19,,,,,733033.49,,49862594.4,19229078.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20934862.08,,,,4039457.22,,,,,10701349.75,,54904747.14,-5042152.74,1,,,,,,,,,,,,,,,,,,,,,178035.9,,,,,,,,,,,,,,,,,178035.9,-178035.9,1,5520000,,,,,,,,,,,,,,,,,,5520000,,,,,,,,,,,,,,,,,,,,,,,,,5520000,,299811.36,20616982.04,,,20916793.4,,
41077,653ffd0fd3e85bf3938ab73f2bcb3512,430077,道隆软件,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/27,年度报告,2019/2/27,54,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524770155_932008.pdf,,1,46027647.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221784.28,,,,,4625662.42,,50875094.53,12286866.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26664468.83,,,,5137359.21,,,,,16452673.99,,60541368.64,-9666274.11,1,,,,,,,,,,,,,,,,,,,,,356055.47,,,,,,,,,,,,,,,,,356055.47,-356055.47,1,18105660.38,,,,,,,,,,,,,,,,,,18105660.38,,,,,,,,,,,,,,,,,,,,,,,,,18105660.38,,8083330.8,20916793.4,,,29000124.2,,
